datetime,totalValueLockedUSD,totalBorrowBalanceUSD,totalDepositBalanceUSD,utilizationRate,borrowerStableRate,borrowerVariableRate,lenderVariableRate,market,dailyDepositUSD,dailyWithdrawUSD,inputTokenPriceUSD,blockNumber
2023-10-06,292087399.383995307782655,29478423.563426254206825,292087399.383995307782655,0.10092329770334317,7.5699154982770279,0.8970945704440159,0.072430080148812,Aave Ethereum WBTC,1416254.7140087805269037,126304.3995293927491322,28004.58012975,18294846
2023-10-05,285017626.2791731370567174,28753363.748994685733894,285017626.2791731370567174,0.1008827563556751,7.5692856302632777,0.8967346458647301,0.0723719722584729,Aave Ethereum WBTC,9257355.5933629755410217,8730688.6449921519102845,27449.70381023,18287632
2023-10-04,286841908.598090576833026,30155871.2717308019423474,286841908.598090576833026,0.10513063247666432,7.6353645138137912,0.934494007893595,0.0785951145710131,Aave Ethereum WBTC,884895.4923449627334922,2560904.8178592265260225,27677.84971499,18280124
2023-10-03,284854648.570299151612576,29572062.0304258724358784,284854648.570299151612576,0.1038145671094,7.6148932228566317,0.9227961273466467,0.0766397423381372,Aave Ethereum WBTC,7255871.5308668833322076,30092064.2876615351488144,27323.93991712,18273254
2023-10-02,310159536.8765147370264156,29802875.3554107196293024,310159536.8765147370264156,0.09608885690100924,7.4947117871751332,0.8541210212429333,0.0656570447036164,Aave Ethereum WBTC,14297444.3325388662635073,6567803.5492146955911297,27543.33526372,18266086
2023-10-01,307397646.64467441,30421369.25073783,307397646.64467441,0.09896422299518236,7.5394401985933055,0.8796801134818888,0.0696453391849958,Aave Ethereum WBTC,1259321.6499639320585767,160651.6933157633099468,27981,18259108
2023-09-30,295789135.832751207831694,29361480.594619682464116,295789135.832751207831694,0.0992649054264847,7.5441182518009695,0.8823532867434111,0.070069259036421,Aave Ethereum WBTC,821276.3695236705843378,92026.0651299893266613,27024.1151021,18251424
2023-09-29,293887626.5117214796750066,29244328.3733755419202657,293887626.5117214796750066,0.09950853909873321,7.5479088205953056,0.8845193260544603,0.0704136994347453,Aave Ethereum WBTC,771792.9309181795705069,860813.7723137018441397,26916.66069173,18244487
2023-09-28,295127491.1315763883724937,29514759.2365461793751612,295127491.1315763883724937,0.10000681103404105,7.5556604453969659,0.8889488259411234,0.0711207013627891,Aave Ethereum WBTC,22490170.0948865189151493,427355.7563727980637446,27021.92757383,18237480
2023-09-27,265739617.2056108939420478,28735663.6885424214978996,265739617.2056108939420478,0.10813466200754236,7.6820944210666942,0.961196812038111,0.0831509380325005,Aave Ethereum WBTC,262398.4680015596173842,246243.6830225090979208,26309.31044934,18230462
2023-09-26,263961056.916392490357265,28517009.4010024742675701,263961056.916392490357265,0.10803491141511455,7.6805357644903151,0.9603061511373229,0.0829969113520961,Aave Ethereum WBTC,2607784.9858728958855463,394466.666942030935827,26135.02321153,18223258
2023-09-25,263239472.4474168115391167,28665901.8637581504335316,263239472.4474168115391167,0.10889666962649108,7.6939417694396712,0.9679667253940979,0.0843263623323156,Aave Ethereum WBTC,1111355.2284581007929373,141723.0262853649419203,26283.20709119,18215951
2023-09-24,261754393.308713367820496,28195962.3166479570496728,261754393.308713367820496,0.10771915596233608,7.6756258604319611,0.9575004916754063,0.082512647240278,Aave Ethereum WBTC,1129305.1949612793676941,271964.4886664176170544,26232.05893688,18209082
2023-09-23,264053805.3467461131923052,28639509.948009920258184,264053805.3467461131923052,0.10846088701657425,7.6871648574016667,0.9640942042295238,0.0836529871166063,Aave Ethereum WBTC,2011695.2158010278950647,320245.5989207334881579,26548.52525646,18201567
2023-09-22,262522438.2310583327749974,28656273.5234575585754346,262522438.2310583327749974,0.10915742561493286,7.6980008082357455,0.9702861761347117,0.0847309737238309,Aave Ethereum WBTC,548965.636750443140013,211234.1490235735006357,26564.75571879,18194555
2023-09-21,262091223.19509952565344,28511950.11708598442174,262091223.19509952565344,0.10878635983877193,7.6922296448774312,0.9669883685013893,0.0841559854335281,Aave Ethereum WBTC,528229.566831311138638,883572.4815776181170055,26555.297006,18187511
2023-09-20,267569034.88122061847599,28825102.850483396545758,267569034.88122061847599,0.1077295915922388,7.6757920112996969,0.9575954350283982,0.0825290115468504,Aave Ethereum WBTC,1127278.0149226369388864,1294795.3834969064108676,27067.27357505,18180427
2023-09-19,269170876.5246717290824328,28979092.0772500086775728,269170876.5246717290824328,0.10766057773933739,7.6747193965739679,0.9569825123279816,0.0824233976011418,Aave Ethereum WBTC,243888.7515979259069403,2571916.6481361470354758,27212.57548168,18173377
2023-09-18,266279351.6072400269643875,28250824.99726360906465,266279351.6072400269643875,0.10609468900515184,7.6503566146462446,0.9430609226549969,0.0800427513455005,Aave Ethereum WBTC,962979.8301176693587145,225995.6774162164129419,26684.88374875,18164937
2023-09-17,263361776.1744504174474955,27842464.4154086323019295,263361776.1744504174474955,0.10571945868471752,7.6445204575634066,0.939725975750518,0.0794776418550237,Aave Ethereum WBTC,738430.0418470308057774,279132.5610990209096954,26465.54506535,18158959
2023-09-16,263713426.009632651646242,26899458.95674425179829,263713426.009632651646242,0.1020026145948356,7.5867039338774048,0.9066879622156599,0.0739874754744107,Aave Ethereum WBTC,406161.8457912126448929,406931.468863339812258,26547.16246788,18151397
2023-09-15,264630559.03645436105648,26832656.06742503577328,264630559.03645436105648,0.10139666471296947,7.5772787833363436,0.9013021619064821,0.0731111028351569,Aave Ethereum WBTC,2738460.1761381432776948,975755.7243304445374872,26639.571568,18145007
2023-09-14,261497711.6083624070009165,26479456.8982990467774095,261497711.6083624070009165,0.1012607595509538,7.5751655214112678,0.9000945836635816,0.0729153233586465,Aave Ethereum WBTC,315742.7053348758615507,151267.475218499414216,26502.19696715,18137579
2023-09-13,258678579.0215795713261368,26210042.8984282862615124,258678579.0215795713261368,0.10132281922053463,7.5761316602822832,0.9006466630184476,0.0730047970445639,Aave Ethereum WBTC,1398572.9008501487077636,2771259.5687535074367296,26233.18828804,18130635
2023-09-12,256233596.7342372583658432,29910724.3707346995229293,256233596.7342372583658432,0.11673225038384713,7.8158346522965397,1.0376198013123084,0.0968989366867855,Aave Ethereum WBTC,546905.7647990281940907,529321.966749548407439,25846.47885377,18123668
2023-09-11,249192679.92270686537301,29150715.00310763489613,249192679.92270686537301,0.11698062323559999,7.8196905313781426,1.0398231607875101,0.0973108985139115,Aave Ethereum WBTC,1884510.4905911447700911,3871779.1946868452755399,25137.8569245,18116541
2023-09-10,259607506.6251352138441225,29919744.5715241387235715,259607506.6251352138441225,0.11524992077647152,7.7927699083352337,1.0244399476201335,0.0944529485651948,Aave Ethereum WBTC,568459.7277558838638372,48743.9453319969699555,25983.57620435,18109027
2023-09-09,258479103.0709721826704712,29849061.255890450827539,258479103.0709721826704712,0.11547959158499019,7.7963436679300659,1.0264820959600376,0.0948298943993861,Aave Ethereum WBTC,468718.9440338272437684,106966.1654683553906194,25922.89731174,18102112
2023-09-08,257958689.0143600465189736,29646055.665045812129132,257958689.0143600465189736,0.1149255943977738,7.787727111266439,1.021558349295108,0.0939223314913091,Aave Ethereum WBTC,937637.9068119391355848,318341.7205650909896044,25907.07665528,18094997
2023-09-07,260135955.25128427436,29887964.82305433323,260135955.25128427436,0.11489363242456573,7.7872311136519907,1.0212749220868519,0.0938702219835155,Aave Ethereum WBTC,1525891.00768492337703,969745.0003451943432,26187.893,18087560
2023-09-06,255347821.083059290586,29390981.6520977341685,255347821.083059290586,0.11510175229784893,7.7904696124267958,1.0231254928153119,0.0942107196643717,Aave Ethereum WBTC,1588745.6864152346019056,1540695.1496766382824494,25761.78605,18080797
2023-09-05,254929571.011245573443,29816345.11341690204,254929571.011245573443,0.116959146775882,7.819363722500331,1.039636412857332,0.0972759483844975,Aave Ethereum WBTC,1347295.6012581161025504,1302870.54568254622335,25724.63894,18072935
2023-09-04,255229852.3461745741919544,29833126.5948191402587396,255229852.3461745741919544,0.11688729324011728,7.8182329311299048,1.0389902463599456,0.097155065882799,Aave Ethereum WBTC,524919.860765709293776,107595.3961837022878344,25759.71254924,18066277
2023-09-03,256673226.4591575990344439,30055618.0777308857734209,256673226.4591575990344439,0.11709681797494918,7.821493367098062,1.040853352627464,0.0975038131508249,Aave Ethereum WBTC,757405.5837350821386021,481516.8612027226597032,25947.77815551,18059153
2023-09-02,255474111.38624910147831,29893659.9558283527344205,255474111.38624910147831,0.11701248237490643,7.82018277135419,1.0401044407738228,0.0973635522945684,Aave Ethereum WBTC,1810840.1571338313516019,523049.9890707305604845,25854.49835391,18051534
2023-09-01,253529396.596587725980744,29680792.253706907418877,253529396.596587725980744,0.11707041728551325,7.8210850391320846,1.0406200223611912,0.0974601027845105,Aave Ethereum WBTC,454361.4507467379399449,354231.4838930870292489,25788.1065499,18044945
2023-08-31,255035850.7848392005564416,30261561.5643326069334816,255035850.7848392005564416,0.11865610843027222,7.8457524358919637,1.0547156776525507,0.1001182644617471,Aave Ethereum WBTC,2370888.5260896751290194,332397.822884187246473,25951.59918816,18037968
2023-08-30,265808933.34051263376372,30934439.36292358252926,265808933.34051263376372,0.11637847898548706,7.8103240196986697,1.0344708683992398,0.096311697981001,Aave Ethereum WBTC,705603.8805667139969641,495315.8678377461821479,27257.080326,18030561
2023-08-29,270068275.76619730124145,31644913.4848162676665507,270068275.76619730124145,0.11717375317422253,7.8226960585338414,1.0415406048764808,0.0976326148445819,Aave Ethereum WBTC,5109680.0878143286040838,1284002.1731351830534671,27715.46431469,18023696
2023-08-28,249477385.4328351456,30488352.0382972108,249477385.4328351456,0.12220888071839021,7.9010213176405754,1.0862978957946145,0.1062038806567026,Aave Ethereum WBTC,4150802.5176640298192361,2029662.1981896807653272,25975.13,18016169
2023-08-27,248282042.70384098322088,23377664.81434041808248,248282042.70384098322088,0.09415769485280927,7.4646714887725802,0.8369551364414744,0.063044451037419,Aave Ethereum WBTC,306120.4831385554120397,49743.6104130521964183,26071.479098,18008858
2023-08-26,247765652.0594570534122696,23358700.5967138411215112,247765652.0594570534122696,0.09427739641291515,7.466534118524371,0.8380194962996405,0.0632049008560473,Aave Ethereum WBTC,327869.0701016062928103,262989.7044175747950574,26044.15462172,18001938
2023-08-25,247970158.059665709529152,23817647.724332370455748,247970158.059665709529152,0.09605045990494328,7.4941156828556771,0.853780390203244,0.0656046859226043,Aave Ethereum WBTC,6696678.1668174724877272,785571.168731737998999,26072.5575612,17994971
2023-08-24,242727634.402302117990365,23927239.014984225616395,242727634.402302117990365,0.09857649325303725,7.5334101009521895,0.8762343434012512,0.069100796210024,Aave Ethereum WBTC,11609448.9990431429622639,10527913.3084964758029251,26144.04392755,17987978
2023-08-23,244624360.370344107462897,24206021.618922278522247,244624360.370344107462897,0.09895180341923454,7.5392489646593034,0.8795708369481734,0.0696280371488739,Aave Ethereum WBTC,6857362.1365836233534777,817188.0677487547707918,26451.24594945,17980782
2023-08-22,231782244.338251941557143,23337251.824709411813902,231782244.338251941557143,0.10068610687301888,7.5662277866526291,0.8949873066586452,0.0720902051172086,Aave Ethereum WBTC,987277.6767955643264421,1494888.2788254381226945,25696.2613283,17973225
2023-08-21,236636781.5011550053038912,24226632.755561217791952,236636781.5011550053038912,0.10237898183821845,7.5925562301395058,0.910032131508289,0.0745342632339768,Aave Ethereum WBTC,8509426.1952954640326575,1458528.7086159384633704,26177.70987792,17966450
2023-08-20,230088353.55840128970252,24554859.11449878876426,230088353.55840128970252,0.10671926125224869,7.6600721980801189,0.9486126846172108,0.0809879422875005,Aave Ethereum WBTC,2847713.8967714712025577,285947.4834242070351302,26238.325014,17958921
2023-08-19,226576791.4100807465617488,24448211.6446278092269536,226576791.4100807465617488,0.10790254152897352,7.6784795730175646,0.9591311845814655,0.0827939366312981,Aave Ethereum WBTC,1082280.7518821892203034,595369.2026341102634372,26128.42804968,17952055
2023-08-18,225794420.8855382668875712,23914481.3892365558130924,225794420.8855382668875712,0.10591263192175814,7.6475264207253549,0.9414436689859171,0.0797684563686299,Aave Ethereum WBTC,2883606.5840262619223347,499424.7955381134616628,26094.49624426,17944704
